course_id,url,platform,provider,subject,area,time-1,time-2,time-3,time-4,performance-1,performance-2,performance-3,performance-4,betweenness-1,betweenness-2,betweenness-3,betweenness-4,closeness-1,closeness-2,closeness-3,closeness-4,eigen-1,eigen-2,eigen-3,eigen-4
CourseTalk-2269,50548,CourseTalk,Coursera,Music and Art,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2270,50623,CourseTalk,Coursera,Medicine & Healthcare,Life Sciences,TRUE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2271,50553,CourseTalk,Coursera,Music and Art,Arts and Humanities,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2272,50749,CourseTalk,Coursera,Software Development,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2273,50464,CourseTalk,Coursera,Medicine & Healthcare,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2274,50601,CourseTalk,Coursera,Law,Social Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2275,50475,CourseTalk,Coursera,Electrical Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2276,50546,CourseTalk,Coursera,Business Strategy,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2277,50710,CourseTalk,Coursera,Business Essentials,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2278,50713,CourseTalk,Coursera,History,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2279,12,CourseTalk,Coursera,Machine Learning,Data Science,FALSE,TRUE,TRUE,FALSE,4.648648661,4.727272726,4.78571429,4.699999999999999,5155.082751,10745.10369,23726.4119,321,0.000120671,4.86E-05,1.54E-05,1.89E-05,0.896097196,0.00021157,0,0.005843853
CourseTalk-2280,50614,CourseTalk,Coursera,Music and Art,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2281,67400,CourseTalk,Coursera,Medicine & Healthcare,Life Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2282,67376,CourseTalk,Coursera,Physics and Astronomy,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,4.822834652,4.888429766,5.0000000049999995,4.83333333,1392.976411,2816.629346,5628,0,0.000117702,4.78E-05,1.53E-05,1.16E-05,0.036670172,7.30E-06,0,4.92E-17
CourseTalk-2283,12677,CourseTalk,Coursera,History,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,5.0,4.966666665,0.0,0.0,0,706,NA,NA,1.73E-05,4.78E-05,NA,NA,0,7.50E-05,NA,NA
CourseTalk-2284,27,CourseTalk,Coursera,NA,NA,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2285,86,CourseTalk,Coursera,Software Development,Computer Science,NA,NA,NA,NA,4.892388615,4.892772383,4.894810596,4.941860483999999,10109.62723,3881.559098,187.1666667,0,0.000121433,4.84E-05,1.54E-05,1.89E-05,1,0.000196556,0,0.000645524
CourseTalk-2286,50738,CourseTalk,Coursera,Probability and Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,0,NA,NA,NA,1.16E-05,NA,NA,NA,4.92E-17
CourseTalk-2287,108,CourseTalk,Coursera,Math and Logic,Math and Logic,TRUE,TRUE,TRUE,TRUE,4.65,0.0,4.666666668,2.5,1057.444837,NA,6856.4,0,0.00011956,NA,1.54E-05,1.16E-05,0.110128017,NA,0,4.92E-17
CourseTalk-2288,50799,CourseTalk,Coursera,Music and Art,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2289,78787,CourseTalk,Coursera,Biology,Life Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,663,NA,NA,NA,1.87E-05,NA,NA,NA,3.86E-14
CourseTalk-2290,379,CourseTalk,Coursera,Data Analysis,Data Science,TRUE,TRUE,FALSE,TRUE,4.679347792,4.596153848,5.0,4.75,5790.209499,2141.533265,537,0,0.000120773,4.80E-05,1.51E-05,1.16E-05,0.455593452,1.48E-05,0,4.92E-17
CourseTalk-2291,26,CourseTalk,Coursera,Music and Art,Arts and Humanities,NA,NA,NA,NA,4.897435881000001,5.0,5.0,0.0,180.0873771,0,296,NA,0.000116713,1.36E-05,1.51E-05,NA,0.041055681,1.06E-17,2.20E-18,NA
CourseTalk-2292,82782,CourseTalk,Coursera,Software Development,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,28,NA,NA,NA,1.89E-05,NA,NA,NA,0.001942253
CourseTalk-2293,70303,CourseTalk,Coursera,Software Development,Computer Science,TRUE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,3,NA,NA,NA,1.18E-05,NA,NA,NA,7.14E-17
CourseTalk-2294,3238,CourseTalk,Coursera,Biology,Life Sciences,NA,NA,NA,NA,4.85,0.0,0.0,0.0,420.1799843,NA,NA,NA,0.000117261,NA,NA,NA,0.012273988,NA,NA,NA
CourseTalk-2295,75198,CourseTalk,Coursera,Biology,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,999,NA,NA,NA,1.86E-05,NA,NA,NA,6.37E-12
CourseTalk-2296,84320,CourseTalk,Coursera,Physics and Astronomy,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,363,NA,NA,NA,1.88E-05,NA,NA,NA,2.10E-16
CourseTalk-2297,70322,CourseTalk,Coursera,Machine Learning,Data Science,FALSE,FALSE,FALSE,FALSE,5.0,4.0,5.0,0.0,0,581.0234488,NA,NA,0.000118022,4.81E-05,NA,NA,0.210035281,3.08E-05,NA,NA
CourseTalk-2298,50911,CourseTalk,Coursera,Personal Development,Personal Development,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.333333332,5.0,NA,NA,4568.083333,4,NA,NA,1.53E-05,1.18E-05,NA,NA,0,3.74E-17
CourseTalk-2299,66041,CourseTalk,Coursera,Algorithms,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,0,NA,NA,NA,1.18E-05,NA,NA,NA,3.36E-17
CourseTalk-2300,71536,CourseTalk,Coursera,Biology,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,1077,NA,NA,NA,1.87E-05,NA,NA,NA,5.77E-11
CourseTalk-2301,30,CourseTalk,Coursera,Algorithms,Computer Science,TRUE,TRUE,TRUE,TRUE,4.388888889,4.75,5.0,5.0,888.7585398,871.5,0,0,0.000119218,4.79E-05,4.93E-06,1.89E-05,0.472363794,1.67E-06,0,4.92E-17
CourseTalk-2302,75462,CourseTalk,Coursera,Algorithms,Computer Science,TRUE,TRUE,TRUE,TRUE,4.814814825,4.5,0.0,5.0,2146.295819,170,NA,NA,0.000119732,4.72E-05,NA,NA,0.701871836,2.00E-07,NA,NA
CourseTalk-2303,44776,CourseTalk,Coursera,Bioinformatics,Life Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,3309,NA,NA,NA,1.53E-05,NA,NA,NA,0,NA
CourseTalk-2304,83009,CourseTalk,Coursera,Personal Development,Personal Development,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,5.0,NA,NA,NA,0,NA,NA,NA,1.16E-05,NA,NA,NA,3.90E-17
CourseTalk-2305,3263,CourseTalk,Coursera,Math and Logic,Math and Logic,TRUE,FALSE,FALSE,FALSE,5.0,0.0,0.0,0.0,597.3599708,NA,NA,NA,0.000118737,NA,NA,NA,0.157678737,NA,NA,NA
CourseTalk-2306,63,CourseTalk,Coursera,Software Development,Computer Science,TRUE,FALSE,TRUE,TRUE,4.559321996,4.75,4.0,5.0,3963.226816,0,0,4,0.000121021,1.36E-05,1.50E-05,1.17E-05,0.564867344,1.06E-17,0,2.13E-17
CourseTalk-2307,12661,CourseTalk,Coursera,Music and Art,Arts and Humanities,FALSE,TRUE,TRUE,TRUE,0.0,5.0,5.0,0.0,NA,0,1892.75,NA,NA,1.36E-05,1.53E-05,NA,NA,1.06E-17,0,NA
CourseTalk-2308,104,CourseTalk,Coursera,Software Development,Computer Science,NA,NA,NA,NA,4.857142864,4.6000000000000005,5.0,0.0,1277.473783,188,0,NA,0.000120482,4.70E-05,1.54E-05,NA,0.548035467,1.38E-18,0,NA
CourseTalk-2309,167,CourseTalk,Coursera,Animals and Veterinary Science,Life Sciences,TRUE,TRUE,TRUE,TRUE,4.75,0.0,5.0,0.0,210.1357403,NA,2437.55,NA,0.000118022,NA,1.53E-05,NA,0.062464239,NA,0,NA
CourseTalk-2310,83462,CourseTalk,Coursera,Other Languages,Language Learning,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2311,50765,CourseTalk,Coursera,Software Development,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,5.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2312,14158,CourseTalk,Coursera,Biology,Life Sciences,TRUE,TRUE,TRUE,TRUE,2.75,4.944444444,0.0,0.0,491.8044044,1062.066506,NA,NA,0.000117454,4.79E-05,NA,NA,0.03855984,1.68E-05,NA,NA
CourseTalk-2313,75193,CourseTalk,Coursera,Entrepreneurship,Business,TRUE,TRUE,TRUE,TRUE,4.676470585,4.499999998,5.0,0.0,0,0,NA,NA,0.000119161,4.71E-05,NA,NA,0.205684431,3.00E-07,NA,NA
CourseTalk-2314,50780,CourseTalk,Coursera,Business Essentials,Business,FALSE,TRUE,TRUE,TRUE,0.0,4.636574136,4.643356575,4.5,NA,312.2121573,0,0,NA,4.79E-05,4.93E-06,1.87E-05,NA,3.09E-06,0,0.238608075
CourseTalk-2315,83194,CourseTalk,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2316,84167,CourseTalk,Coursera,Governance and Society,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2317,82318,CourseTalk,Coursera,Medicine & Healthcare,Life Sciences,TRUE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2318,50497,CourseTalk,Coursera,Math and Logic,Math and Logic,TRUE,TRUE,TRUE,TRUE,0.0,0.0,5.0,5.0,NA,NA,8894.983333,0,NA,NA,1.54E-05,1.89E-05,NA,NA,0,0
CourseTalk-2319,80308,CourseTalk,Coursera,Algorithms,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2320,92761,CourseTalk,Coursera,Leadership and Management,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2321,89697,CourseTalk,Coursera,Probability and Statistics,Data Science,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2322,83464,CourseTalk,Coursera,Other Languages,Language Learning,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2323,92778,CourseTalk,Coursera,Research Methods,Physical Science and Engineering,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2324,82490,CourseTalk,Coursera,Electrical Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2325,89678,CourseTalk,Coursera,Education,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2326,35413,CourseTalk,Coursera,Music and Art,Arts and Humanities,NA,NA,NA,NA,0.0,5.0,5.0,0.0,NA,0,0,NA,NA,4.74E-05,1.52E-05,NA,NA,2.91E-07,2.83E-18,NA
CourseTalk-2327,89759,CourseTalk,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2328,70338,CourseTalk,Coursera,Software Development,Computer Science,FALSE,FALSE,FALSE,TRUE,4.333333332,0.0,0.0,5.0,0,NA,NA,4,0.00011773,NA,NA,1.17E-05,0.117782023,NA,NA,4.56E-17
CourseTalk-2329,113053,CourseTalk,Coursera,Business Strategy,Business,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2330,84063,CourseTalk,Coursera,Education,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2331,3356,CourseTalk,Coursera,Economics,Social Sciences,TRUE,TRUE,TRUE,TRUE,4.9,4.75,4.8,0.0,186,1246.808619,2101.25,NA,0.000117855,4.81E-05,1.53E-05,NA,0.059882699,1.36E-05,0,NA
CourseTalk-2332,81574,CourseTalk,Coursera,Leadership and Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2333,83871,CourseTalk,Coursera,Personal Development,Personal Development,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2334,361,CourseTalk,Coursera,Data Analysis,Data Science,TRUE,TRUE,TRUE,TRUE,4.0,0.0,0.0,0.0,0,NA,NA,NA,0.00011554,NA,NA,NA,0.009003784,NA,NA,NA
CourseTalk-2335,84121,CourseTalk,Coursera,Leadership and Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2336,50563,CourseTalk,Coursera,Leadership and Management,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,0.0,NA,NA,3073.416667,NA,NA,NA,1.54E-05,NA,NA,NA,0,NA
CourseTalk-2337,51407,CourseTalk,Coursera,History,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,3.0,0.0,NA,NA,2446.5,NA,NA,NA,1.52E-05,NA,NA,NA,0,NA
CourseTalk-2338,45393,CourseTalk,Coursera,Software Development,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,5.0,0.0,NA,NA,0,NA,NA,NA,1.54E-05,NA,NA,NA,0,NA
CourseTalk-2339,3363,CourseTalk,Coursera,Software Development,Computer Science,TRUE,TRUE,TRUE,TRUE,3.75,0.0,0.0,0.0,0,NA,NA,NA,1.73E-05,NA,NA,NA,0,NA,NA,NA
CourseTalk-2340,51818,CourseTalk,Coursera,Leadership and Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,3.0,0.0,NA,NA,0,NA,NA,NA,1.52E-05,NA,NA,NA,0,NA
CourseTalk-2341,51481,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,0.0,NA,NA,455.5,NA,NA,NA,1.53E-05,NA,NA,NA,0,NA
CourseTalk-2342,70373,CourseTalk,Coursera,Psychology,Social Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2343,83756,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2344,214,CourseTalk,Coursera,Software Development,Computer Science,TRUE,TRUE,TRUE,TRUE,3.6666666660000002,0.0,0.0,0.0,1608.963668,NA,NA,NA,0.000120178,NA,NA,NA,0.320333678,NA,NA,NA
CourseTalk-2345,24,CourseTalk,Coursera,Economics,Social Sciences,TRUE,TRUE,TRUE,TRUE,4.125,3.0,5.0,0.0,828.4383733,2300.514552,0,NA,0.000119417,4.80E-05,1.52E-05,NA,0.219489051,6.82E-06,0,NA
CourseTalk-2346,112260,CourseTalk,Coursera,Biology,Life Sciences,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2347,51729,CourseTalk,Coursera,Leadership and Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,3.0,0.0,NA,NA,254,NA,NA,NA,1.52E-05,NA,NA,NA,0,NA
CourseTalk-2348,51705,CourseTalk,Coursera,Mechanical Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2349,71417,CourseTalk,Coursera,Computer Security and Networks,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2350,71709,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2351,70386,CourseTalk,Coursera,NA,NA,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2352,453,CourseTalk,Coursera,Mechanical Engineering,Physical Science and Engineering,TRUE,TRUE,TRUE,TRUE,4.5,0.0,5.0,0.0,0,NA,0,NA,1.73E-05,NA,4.93E-06,NA,0,NA,0,NA
CourseTalk-2353,338,CourseTalk,Coursera,History,Arts and Humanities,TRUE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2354,70387,CourseTalk,Coursera,Math and Logic,Math and Logic,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2355,75471,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2356,156,CourseTalk,Coursera,Machine Learning,Data Science,FALSE,TRUE,TRUE,FALSE,4.0,0.0,0.0,0.0,0,NA,NA,NA,0.000114639,NA,NA,NA,0.013248112,NA,NA,NA
CourseTalk-2357,75236,CourseTalk,Coursera,Marketing,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2358,78542,CourseTalk,Coursera,Music and Art,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2359,75474,CourseTalk,Coursera,Entrepreneurship,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2360,75488,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2361,75398,CourseTalk,Coursera,Finance,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2362,75406,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2363,78695,CourseTalk,Coursera,Governance and Society,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2364,75620,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2365,78548,CourseTalk,Coursera,Data Analysis,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2366,75379,CourseTalk,Coursera,Governance and Society,Social Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2367,50896,CourseTalk,Coursera,Mobile and Web Development,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,3.0,0.0,NA,NA,1023,NA,NA,NA,1.51E-05,NA,NA,NA,0,NA
CourseTalk-2368,75607,CourseTalk,Coursera,Entrepreneurship,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-2369,78474,CourseTalk,Coursera,Personal Development,Personal Development,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
