url,index,course_id,review_platform,title,provider,subject,area,school,published_time,effort_hours (per_week),level,price,enrollment_type,course_length
51762,1821,CourseTalk-1821,CourseTalk,Coaching Conversations,Coursera,Leadership and Management,Business,"University of California, Davis",4,2.5,NA,49,FREE audit/Pay for certificate,4
51755,1822,CourseTalk-1822,CourseTalk,Introduction to Spreadsheets and Models,Coursera,Business Essentials,Business,University of Pennsylvania,3,2,NA,79,FREE audit/Pay for certificate,4
51838,1823,CourseTalk-1823,CourseTalk,Creative Writing: The Craft of Style,Coursera,Music and Art,Arts and Humanities,Wesleyan University,3,3,NA,49,FREE audit/Pay for certificate,4
51720,1824,CourseTalk-1824,CourseTalk,"Recruiting, Hiring, and Onboarding Employees",Coursera,Business Essentials,Business,University of Minnesota,3,4,NA,49,FREE audit/Pay for certificate,4
70369,1825,CourseTalk-1825,CourseTalk,Organizational Analysis,Coursera,Leadership and Management,Business,Stanford University,0,NA,Introductory,79,FREE audit/Pay for certificate,11
51804,1826,CourseTalk-1826,CourseTalk,Global Health: An Interdisciplinary Overview,Coursera,Medicine & Healthcare,Life Sciences,University of Geneva,1,6.5,NA,49,FREE audit/Pay for certificate,8
50865,1827,CourseTalk-1827,CourseTalk,Giving Sense to Your Leadership Experience,Coursera,Leadership and Management,Business,HEC Paris,3,NA,NA,79,FREE audit/Pay for certificate,4
70375,1828,CourseTalk-1828,CourseTalk,Moving to the Cloud,Coursera,Business Strategy,Business,University of Melbourne,4,NA,Introductory,49,FREE audit/Pay for certificate,6
71368,1829,CourseTalk-1829,CourseTalk,Communication Skills for University Success,Coursera,Education,Social Sciences,The University of Sydney,4,3,Introductory,49,FREE audit/Pay for certificate,6
71419,1830,CourseTalk-1830,CourseTalk,VLSI CAD Part I: Logic,Coursera,Algorithms,Computer Science,University of Illinois at Urbana-Champaign,0,NA,Intermediate,79,FREE audit/Pay for certificate,NA
70383,1831,CourseTalk-1831,CourseTalk,Introduction to Chemistry:  Reactions and Ratios,Coursera,Chemistry,Physical Science and Engineering,Duke University,NA,NA,Introductory,49,FREE audit/Pay for certificate,NA
51772,1832,CourseTalk-1832,CourseTalk,Cracking the Creativity Code: Discovering Ideas,Coursera,Entrepreneurship,Business,Technion - Israel Institute of Technology,2,3,NA,49,FREE audit/Pay for certificate,5
75202,1833,CourseTalk-1833,CourseTalk,Corruption,Coursera,Governance and Society,Social Sciences,University of Pennsylvania,4,NA,Intermediate,95,FREE audit/Pay for certificate,4
75197,1834,CourseTalk-1834,CourseTalk,Introduction to Recommender Systems:  Non-Personalized and Content-Based,Coursera,Machine Learning,Data Science,University of Minnesota,NA,5,Intermediate,49,FREE audit/Pay for certificate,4
71447,1835,CourseTalk-1835,CourseTalk,Corporate Finance II: Financing Investments and Managing Risk,Coursera,Finance,Business,University of Illinois at Urbana-Champaign,4,NA,NA,79,FREE audit/Pay for certificate,4
75216,1836,CourseTalk-1836,CourseTalk,Introduction to Social Media Analytics,Coursera,Marketing,Business,Emory University,4,NA,NA,49,FREE audit/Pay for certificate,4
71367,1837,CourseTalk-1837,CourseTalk,Information & Digital Literacy for University Success,Coursera,Education,Social Sciences,The University of Sydney,4,3,Introductory,49,FREE audit/Pay for certificate,6
75308,1838,CourseTalk-1838,CourseTalk,De-Mystifying Mindfulness,Coursera,Personal Development,Personal Development,Leiden University,4,NA,Introductory,30,FREE audit/Pay for certificate,6
71416,1839,CourseTalk-1839,CourseTalk,"Literacy Teaching and Learning: Aims, Approaches and Pedagogies",Coursera,Education,Social Sciences,University of Illinois at Urbana-Champaign,4,NA,Introductory,49,FREE audit/Pay for certificate,4
75337,1840,CourseTalk-1840,CourseTalk,Valuation for Startups Using Discounted Cash Flows Approach,Coursera,Finance,Business,Yonsei University,4,NA,Introductory,49,FREE audit/Pay for certificate,4
71418,1841,CourseTalk-1841,CourseTalk,Pre-Calculus: Functions,Coursera,Math and Logic,Math and Logic,"University of California, Irvine",4,NA,Intermediate,49,FREE audit/Pay for certificate,8
71460,1842,CourseTalk-1842,CourseTalk,"Managerial Accounting: Cost Behaviors, Systems, and Analysis",Coursera,Finance,Business,University of Illinois at Urbana-Champaign,2,7,NA,79,FREE audit/Pay for certificate,4
75230,1843,CourseTalk-1843,CourseTalk,Evaluating User Interfaces,Coursera,Design and Product,Computer Science,University of Minnesota,4,NA,NA,49,FREE audit/Pay for certificate,4
75338,1844,CourseTalk-1844,CourseTalk,Evolution Today,Coursera,Biology,Life Sciences,Leiden University,4,NA,Introductory,49,FREE audit/Pay for certificate,6
71564,1845,CourseTalk-1845,CourseTalk,Academic Discussions in English,Coursera,Learning English,Language Learning,"University of California, Irvine",4,4.5,Intermediate,49,FREE audit/Pay for certificate,4
71704,1846,CourseTalk-1846,CourseTalk,Problem Solving with Excel,Coursera,Data Analysis,Data Science,PwC,4,3,Introductory,49,FREE audit/Pay for certificate,4
71708,1847,CourseTalk-1847,CourseTalk,Effective Business Presentations with Powerpoint,Coursera,Business Essentials,Business,PwC,4,3.5,Introductory,49,FREE audit/Pay for certificate,4
75223,1848,CourseTalk-1848,CourseTalk,"C++ For C Programmers, Part B",Coursera,Software Development,Computer Science,"University of California, Santa Cruz",4,NA,NA,49,FREE audit/Pay for certificate,5
71551,1849,CourseTalk-1849,CourseTalk,Presentations: Speaking so that People Listen,Coursera,Learning English,Language Learning,"University of California, Irvine",4,3.5,Intermediate,49,FREE audit/Pay for certificate,4
71703,1850,CourseTalk-1850,CourseTalk,Basics of Extracellular Vesicles,Coursera,Biology,Life Sciences,"University of California, Irvine",4,NA,Intermediate,49,FREE audit/Pay for certificate,5
75343,1851,CourseTalk-1851,CourseTalk,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,Coursera,History,Arts and Humanities,Tel Aviv University,NA,1.5,Introductory,49,FREE audit/Pay for certificate,5
75378,1852,CourseTalk-1852,CourseTalk,Art & Ideas: Teaching with Themes,Coursera,Music and Art,Arts and Humanities,The Museum of Modern Art,4,NA,NA,49,FREE audit/Pay for certificate,5
75342,1853,CourseTalk-1853,CourseTalk,Applying Investment Decision Rules for Startups,Coursera,Finance,Business,Yonsei University,4,NA,Introductory,49,FREE audit/Pay for certificate,4
75609,1854,CourseTalk-1854,CourseTalk,Construction Project Management,Coursera,Business Strategy,Business,Columbia University,4,4,Introductory,49,FREE audit/Pay for certificate,5
75400,1855,CourseTalk-1855,CourseTalk,Clinical Terminology for International and U.S. Students,Coursera,Medicine & Healthcare,Life Sciences,University of Pittsburgh,1,3,Introductory,49,FREE audit/Pay for certificate,6
75618,1856,CourseTalk-1856,CourseTalk,Technical Writing,Coursera,Learning English,Language Learning,Moscow Institute of Physics and Technology,4,3,Intermediate,49,FREE audit/Pay for certificate,4
75467,1857,CourseTalk-1857,CourseTalk,Humanitarian communication : Addressing key challenges,Coursera,Governance and Society,Social Sciences,University of Geneva,2,4,Intermediate,49,FREE audit/Pay for certificate,5
75464,1858,CourseTalk-1858,CourseTalk,Successful Career Development,Coursera,Personal Development,Personal Development,University System of Georgia,4,NA,Introductory,79,FREE audit/Pay for certificate,7
75468,1859,CourseTalk-1859,CourseTalk,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",Coursera,Music and Art,Arts and Humanities,Berklee College of Music,4,4,Intermediate,39,FREE audit/Pay for certificate,4
66129,1860,CourseTalk-1860,CourseTalk,How to Write a Resume (Project-Centered Course),Coursera,Personal Development,Personal Development,State University of New York,3,NA,NA,49,FREE audit/Pay for certificate,4
67358,1861,CourseTalk-1861,CourseTalk,Power Onboarding,Coursera,Leadership and Management,Business,Northwestern University,2,3.5,Introductory,79,FREE audit/Pay for certificate,4
67386,1862,CourseTalk-1862,CourseTalk,English for Journalism,Coursera,Learning English,Language Learning,University of Pennsylvania,4,NA,NA,49,FREE audit/Pay for certificate,5
68116,1863,CourseTalk-1863,CourseTalk,Software Security,Coursera,Computer Security and Networks,Computer Science,"University of Maryland, College Park",2,4,NA,39,FREE audit/Pay for certificate,6
68141,1864,CourseTalk-1864,CourseTalk,Portfolio and Risk Management,Coursera,Finance,Business,Indian School of Business,3,NA,Introductory,49,FREE audit/Pay for certificate,5
70018,1865,CourseTalk-1865,CourseTalk,Heritage under Threat,Coursera,History,Arts and Humanities,Leiden University,4,NA,Introductory,49,FREE audit/Pay for certificate,6
70029,1866,CourseTalk-1866,CourseTalk,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Coursera,Environmental Science and Sustainability,Physical Science and Engineering,Rice University,4,NA,Advanced,5,FREE audit/Pay for certificate,9
70328,1867,CourseTalk-1867,CourseTalk,Introduction to Psychology,Coursera,Psychology,Social Sciences,University of Toronto,0,5,NA,49,FREE audit/Pay for certificate,12
70331,1868,CourseTalk-1868,CourseTalk,Becoming a changemaker: Introduction to Social Innovation,Coursera,Entrepreneurship,Business,University of Cape Town,4,NA,Introductory,29,FREE audit/Pay for certificate,6
70359,1869,CourseTalk-1869,CourseTalk,Computer Architecture,Coursera,Electrical Engineering,Physical Science and Engineering,Princeton University,0,6.5,Advanced,NA,NA,11
70348,1870,CourseTalk-1870,CourseTalk,Cybersecurity and the Internet of Things,Coursera,Computer Security and Networks,Computer Science,University System of Georgia,4,2.5,Intermediate,49,FREE audit/Pay for certificate,4
78537,1871,CourseTalk-1871,CourseTalk,Implant Dentistry,Coursera,Medicine & Healthcare,Life Sciences,The University of Hong Kong,4,NA,NA,49,FREE audit/Pay for certificate,5
70360,1872,CourseTalk-1872,CourseTalk,Probabilistic Graphical Models 1: Representation,Coursera,Machine Learning,Data Science,Stanford University,0,17.5,Advanced,49,FREE audit/Pay for certificate,5
78544,1873,CourseTalk-1873,CourseTalk,Writing in English at University,Coursera,Learning English,Language Learning,Lund University,4,NA,Introductory,NA,NA,4
78783,1874,CourseTalk-1874,CourseTalk,Drug Development,Coursera,Clinical Science,Life Sciences,"University of California, San Diego",4,NA,Introductory,59,FREE audit/Pay for certificate,3
78841,1875,CourseTalk-1875,CourseTalk,"Conjunctions, Connectives, and Adverb Clauses",Coursera,Learning English,Language Learning,"University of California, Irvine",4,4.5,Intermediate,49,FREE audit/Pay for certificate,4
78784,1876,CourseTalk-1876,CourseTalk,Drug Commercialization,Coursera,Clinical Science,Life Sciences,"University of California, San Diego",4,NA,Introductory,59,FREE audit/Pay for certificate,4
78843,1877,CourseTalk-1877,CourseTalk,Probabilistic Graphical Models 2: Inference,Coursera,Machine Learning,Data Science,Stanford University,4,NA,Advanced,49,FREE audit/Pay for certificate,5
78847,1878,CourseTalk-1878,CourseTalk,Master Class for Corporate Entrepreneurs,Coursera,Entrepreneurship,Business,"University of Maryland, College Park",4,NA,Introductory,39,FREE audit/Pay for certificate,4
70336,1879,CourseTalk-1879,CourseTalk,Aboriginal Worldviews and Education,Coursera,Education,Social Sciences,University of Toronto,0,7,NA,49,FREE audit/Pay for certificate,6
79041,1880,CourseTalk-1880,CourseTalk,Making Sense of the News: News Literacy Lessons for Digital Citizens,Coursera,Education,Social Sciences,The University of Hong Kong,4,NA,Introductory,49,FREE audit/Pay for certificate,6
69765,1881,CourseTalk-1881,CourseTalk,Understanding Terrorism and the Terrorist Threat,Coursera,Governance and Society,Social Sciences,"University of Maryland, College Park",1,5,Introductory,49,FREE audit/Pay for certificate,6
80152,1882,CourseTalk-1882,CourseTalk,Music & Society,Coursera,Music and Art,Arts and Humanities,Leiden University,4,NA,Introductory,49,FREE audit/Pay for certificate,4
78513,1883,CourseTalk-1883,CourseTalk,Developing the Opportunity for Corporate Entrepreneurs,Coursera,Entrepreneurship,Business,"University of Maryland, College Park",4,NA,Introductory,39,FREE audit/Pay for certificate,4
78535,1884,CourseTalk-1884,CourseTalk,"Big Data, Genes, and Medicine",Coursera,Bioinformatics,Life Sciences,State University of New York,4,NA,Advanced,49,FREE audit/Pay for certificate,6
78977,1885,CourseTalk-1885,CourseTalk,Deception Detox - using research methods and statistics to change the world,Coursera,Probability and Statistics,Data Science,Erasmus University Rotterdam,4,NA,Introductory,49,FREE audit/Pay for certificate,5
82487,1886,CourseTalk-1886,CourseTalk,Quantitative Model Checking,Coursera,Software Development,Computer Science,EIT Digital,4,NA,Intermediate,49,FREE audit/Pay for certificate,5
80310,1887,CourseTalk-1887,CourseTalk,Improving your statistical inferences,Coursera,Probability and Statistics,Data Science,Eindhoven University of Technology,4,NA,Intermediate,49,FREE audit/Pay for certificate,8
78518,1888,CourseTalk-1888,CourseTalk,Crafting Strategies for Innovation Initiatives for Corporate Entrepreneurs,Coursera,Entrepreneurship,Business,"University of Maryland, College Park",4,NA,Introductory,39,FREE audit/Pay for certificate,4
80307,1889,CourseTalk-1889,CourseTalk,"Graph Search, Shortest Paths, and Data Structures",Coursera,Algorithms,Computer Science,Stanford University,4,6,Intermediate,49,FREE audit/Pay for certificate,4
80486,1890,CourseTalk-1890,CourseTalk,Strategies for Teaching Perfect Tenses and Modals,Coursera,Learning English,Language Learning,"University of California, Irvine",4,3.5,Intermediate,49,FREE audit/Pay for certificate,4
82493,1891,CourseTalk-1891,CourseTalk,Intellectual Humility: Theory,Coursera,Philosophy,Arts and Humanities,University of Edinburgh,4,NA,Introductory,49,FREE audit/Pay for certificate,3
82492,1892,CourseTalk-1892,CourseTalk,Introduction to Human Behavioral Genetics,Coursera,Psychology,Social Sciences,University of Minnesota,1,4,NA,49,FREE audit/Pay for certificate,8
80886,1893,CourseTalk-1893,CourseTalk,Reasoning Across the Disciplines,Coursera,Philosophy,Arts and Humanities,The University of North Carolina at Chapel Hill,4,NA,Introductory,49,FREE audit/Pay for certificate,7
82647,1894,CourseTalk-1894,CourseTalk,Understanding Obesity,Coursera,Medicine & Healthcare,Life Sciences,University of Edinburgh,4,NA,Introductory,49,FREE audit/Pay for certificate,4
81228,1895,CourseTalk-1895,CourseTalk,Web Connectivity and Security in Embedded Systems,Coursera,Computer Security and Networks,Computer Science,EIT Digital,4,NA,Intermediate,49,FREE audit/Pay for certificate,6
82744,1896,CourseTalk-1896,CourseTalk,Intellectual Humility: Science,Coursera,Philosophy,Arts and Humanities,University of Edinburgh,4,NA,Introductory,49,FREE audit/Pay for certificate,NA
81570,1897,CourseTalk-1897,CourseTalk,Writing Skills for Engineering Leaders,Coursera,Leadership and Management,Business,Rice University,4,4,Introductory,49,FREE audit/Pay for certificate,5
81713,1898,CourseTalk-1898,CourseTalk,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,Coursera,Personal Development,Personal Development,University of Washington,NA,2,Introductory,79,FREE audit/Pay for certificate,5
50036,1899,CourseTalk-1899,CourseTalk,Data Analysis Tools,Coursera,Data Analysis,Data Science,Wesleyan University,3,NA,NA,49,FREE audit/Pay for certificate,4
82931,1900,CourseTalk-1900,CourseTalk,European Business Law: Competing in Europe,Coursera,Business Essentials,Business,Lund University,4,NA,NA,49,FREE audit/Pay for certificate,6
