url,subject,area
https://www.class-central.com/mooc/3658/edx-basic-steps-in-magnetic-resonance,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/2801/edx-ap-physics-2-part-3-optics-and-modern-physics,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/2808/edx-ap-environmental-science-part-3-pollution-and-resources,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5754/edx-compliance-in-office-365-data-governance,Computer Science,Computer Science
https://www.class-central.com/mooc/4812/edx-the-software-architect-code-building-the-digital-world,Computer Science,Computer Science
https://www.class-central.com/mooc/5721/edx-health-professional-teaching-skills-level-1-foundational,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/4416/edx--drug-discovery-and-its-target,Medicine,Life Sciences
https://www.class-central.com/mooc/5751/edx-introduction-to-economics-part-1-microeconomics,Economics & Finance,Business
https://www.class-central.com/mooc/5834/edx-water-and-wastewater-treatment-engineering-biochemical-technology,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5898/edx-information-and-communication-technology-ict-accessibility,Humanities,Language Learning
https://www.class-central.com/mooc/5724/edx-mobile-application-experiences-part-2-mobile-app-design,Computer Science,Computer Science
https://www.class-central.com/mooc/3466/edx-how-to-code-systematic-program-design-part-2,Computer Science,Computer Science
https://www.class-central.com/mooc/5881/edx-managing-microsoft-windows-server-active-directory-domain-services,Computer Science,Computer Science
https://www.class-central.com/mooc/2973/edx-high-performance-computing-for-reproducible-genomics,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/5633/edx-mobile-application-experiences-part-3-building-mobile-apps,Computer Science,Computer Science
https://www.class-central.com/mooc/2804/edx-ap-physics-2-part-4-ap-review-and-exam-preparation,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/2810/edx-ap-environmental-science-part-4-exam-review,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5856/edx-health-professional-teaching-skills-level-2-strategies,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/2805/edx-ap-biology-part-5-review-and-exam-preparation,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/3961/edx-ap-physics-1-part-4-exam-prep,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/4951/edx-principles-of-electronic-biosensors,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/5058/edx-introduction-to-accounting-part-1-basics-of-financial-statements,Business & Management,Business
https://www.class-central.com/mooc/3311/edx-quantum-mechanics-of-molecular-structures,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/5977/edx-just-money-banking-as-if-society-mattered,Economics & Finance,Business
https://www.class-central.com/mooc/3395/edx-introduction-to-data-wise-a-collaborative-process-to-improve-learning-teaching,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/5631/edx-mobile-application-experiences-part-4-understanding-use,Computer Science,Computer Science
https://www.class-central.com/mooc/3064/edx-fundamentos-de-mecanica-para-ingenieria,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/6246/edx-global-social-change,Social Sciences,Social Sciences
https://www.class-central.com/mooc/6331/edx-global-inequality,Social Sciences,Social Sciences
https://www.class-central.com/mooc/6311/edx-fundamentals-of-market-structure,Economics & Finance,Business
https://www.class-central.com/mooc/6323/edx-big-data-for-smart-cities,Computer Science,Computer Science
https://www.class-central.com/mooc/5632/edx-mobile-application-experiences-part-5-reporting-research-findings,Computer Science,Computer Science
https://www.class-central.com/mooc/4380/edx-ethical-leadership-character-civility-and-community,Philosophy & Ethics,Arts and Humanities
https://www.class-central.com/mooc/5818/edx-islam-through-its-scriptures,Humanities,Language Learning
https://www.class-central.com/mooc/2524/edx-preparing-for-the-ap-english-language-and-composition-exam,Humanities,Language Learning
https://www.class-central.com/mooc/3065/edx-fundamentos-de-electromagnetismo-para-ingenieria,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/2155/edx-food-security-and-sustainability-crop-production,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/6304/edx-enterprise-software-lifecycle-management,Computer Science,Computer Science
https://www.class-central.com/mooc/6589/edx-the-legacy-of-islamic-civilization,History,Arts and Humanities
https://www.class-central.com/mooc/6106/edx-health-professional-teaching-skills-level-3-professionalism,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/4075/edx-the-eu-and-human-rights,Law,Social Sciences
https://www.class-central.com/mooc/6320/edx-from-atoms-to-stars-how-physics-explains-our-world,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/4488/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-ii,Computer Science,Computer Science
https://www.class-central.com/mooc/6588/edx-health-in-smart-cities,Medicine,Life Sciences
https://www.class-central.com/mooc/4560/edx-developing-windows-10-universal-apps-part-2,Computer Science,Computer Science
https://www.class-central.com/mooc/2522/edx-preparing-for-clep-chemistry-part-2,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/4559/edx-developing-windows-10-universal-apps-part-3,Computer Science,Computer Science
https://www.class-central.com/mooc/5975/edx-practical-learning-analytics,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/4505/edx-developing-windows-10-universal-apps-part-1,Computer Science,Computer Science
https://www.class-central.com/mooc/2536/edx-on-ramp-to-ap-french-language-and-culture,Humanities,Language Learning
https://www.class-central.com/mooc/5819/edx-hinduism-through-its-scriptures,Humanities,Language Learning
https://www.class-central.com/mooc/6332/edx-developing-international-software-part-3,Computer Science,Computer Science
https://www.class-central.com/mooc/6407/edx-politicas-efectivas-de-desarrollo-infantil,Social Sciences,Social Sciences
https://www.class-central.com/mooc/6513/edx-introduction-to-family-engagement-in-education,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/3940/edx-sharepoint-basics-for-it-professionals,Computer Science,Computer Science
https://www.class-central.com/mooc/6243/edx-vernacular-architecture-of-asia-tradition-modernity-and-cultural-sustainability,Architecture,Physical Science and Engineering
https://www.class-central.com/mooc/5800/edx-four-facets-of-contemporary-japanese-architecture-theory,Architecture,Physical Science and Engineering
https://www.class-central.com/mooc/4759/edx-matlab-et-octave-pour-debutants,Computer Science,Computer Science
https://www.class-central.com/mooc/5358/edx-introduction-to-control-system-design-a-first-look,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/6734/edx-introduction-to-state-space-control,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/6568/edx-dna-and-atoms-the-secret-of-life,Chemistry,Physical Science and Engineering
https://www.class-central.com/mooc/6627/edx-introduction-to-simulation-education-in-healthcare,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/6299/edx-marketing-analytics-competitive-analysis-and-market-segmentation,Business & Management,Business
https://www.class-central.com/mooc/5820/edx-judaism-through-its-scriptures,Humanities,Language Learning
https://www.class-central.com/mooc/6509/edx-system-dynamics-for-health-sciences,Medicine,Life Sciences
https://www.class-central.com/mooc/6592/edx-windows-10-app-development-advanced,Computer Science,Computer Science
https://www.class-central.com/mooc/6567/edx-knowledge-management-in-nuclear-energy-organizations,Business & Management,Business
https://www.class-central.com/mooc/6590/edx-habitos-de-consumo-sostenible-motor-de-innovacion,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5924/edx-ap-macroeconomics,Economics & Finance,Business
https://www.class-central.com/mooc/3842/edx-ap-macroeconomics-challenging-concepts,Economics & Finance,Business
https://www.class-central.com/mooc/3843/edx-ap-calculus-challenging-concepts-from-calculus-ab-calculus-bc,Math,Math and Logic
https://www.class-central.com/mooc/6978/edx-ap-calculus-bc,Math,Math and Logic
https://www.class-central.com/mooc/6716/edx-awareness-based-systems-change-with-u-lab-how-to-sense-and-actualize-the-future,Business & Management,Business
https://www.class-central.com/mooc/6731/edx-management-accounting-for-decision-making,Business & Management,Business
https://www.class-central.com/mooc/5259/edx-classroom-strategies-for-inquiry-based-learning,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/4519/edx-managing-a-multigenerational-and-diverse-workforce,Business & Management,Business
https://www.class-central.com/mooc/6330/edx-financial-programming-and-policies-part-2-program-design,Economics & Finance,Business
https://www.class-central.com/mooc/6840/edx-principios-ecologicos-para-la-comprension-de-la-sostenibilidad-ambiental,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5763/edx-introduction-to-marketing-tools-to-set-enterprises-apart,Business & Management,Business
https://www.class-central.com/mooc/6541/edx-ap-computer-science-a-java-programming,Computer Science,Computer Science
https://www.class-central.com/mooc/6601/edx-tecnicas-cuantitativas-y-cualitativas-para-la-investigacion,Data Analysis & Statistics,Data Science
https://www.class-central.com/mooc/5976/edx-social-work-practice-advocating-social-justice-and-change,Social Sciences,Social Sciences
https://www.class-central.com/mooc/6470/edx-research-methods-an-engineering-approach,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/6574/edx-u-lab-leading-from-the-emerging-future,Business & Management,Business
https://www.class-central.com/mooc/3506/edx-introduction-to-mao-zedong-thought-,History,Arts and Humanities
https://www.class-central.com/mooc/7065/edx-management-communication,Business & Management,Business
https://www.class-central.com/mooc/5351/edx-entrepreneurial-opportunities,Business & Management,Business
https://www.class-central.com/mooc/3212/edx-blended-learning-with-edx,Education & Teacher Training,Social Sciences
https://www.class-central.com/mooc/6642/edx-islamic-finance-and-capital-markets-structure-and-trading-of-sukuk,Economics & Finance,Business
https://www.class-central.com/mooc/3593/edx-exploring-humans-space-an-introduction-to-geographicity,Social Sciences,Social Sciences
https://www.class-central.com/mooc/6648/edx-islamic-finance-and-banking-modes-of-finance,Economics & Finance,Business
https://www.class-central.com/mooc/4406/edx-mathematical-modeling-in-biology-and-life-sciences-,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/7210/edx-ap-physics-1,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/6591/edx-industrias-sostenibles-y-competitivas,Environmental Studies,Physical Science and Engineering
https://www.class-central.com/mooc/5636/edx-international-business-environment-and-global-strategy,Business & Management,Business
https://www.class-central.com/mooc/7012/edx-engineering-mechanics,Physics,Physical Science and Engineering
https://www.class-central.com/mooc/6732/edx-existential-well-being-counseling-a-person-centered-experiential-approach,Humanities,Language Learning
