"","V1","V2","V3","V4"
"result.4472","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.4473","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.4474","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.4475","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.4476","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.4477","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.4478","Life Sciences","Social Sciences","Social Sciences","Social Sciences"
"result.4479","Life Sciences","Social Sciences","Social Sciences","Business"
"result.4480","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.4481","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.4482","Life Sciences","Social Sciences","Life Sciences","Life Sciences"
"result.4483","Life Sciences","Social Sciences","Life Sciences","Life Sciences"
"result.4484","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.4485","Life Sciences","Social Sciences","Life Sciences","Social Sciences"
"result.4486","Life Sciences","Social Sciences","Life Sciences","Business"
"result.4487","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4488","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4489","Life Sciences","Social Sciences","Life Sciences","Life Sciences"
"result.4490","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.4491","Life Sciences","Social Sciences","Life Sciences","Social Sciences"
"result.4492","Life Sciences","Social Sciences","Life Sciences","Business"
"result.4493","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4494","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4495","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.4496","Life Sciences","Social Sciences","Life Sciences","Social Sciences"
"result.4497","Life Sciences","Social Sciences","Life Sciences","Business"
"result.4498","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4499","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.4500","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.4501","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.4502","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.4503","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.4504","Life Sciences","Social Sciences","Social Sciences","Business"
"result.4505","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.4506","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.4507","Life Sciences","Social Sciences","Business","Computer Science"
"result.4508","Life Sciences","Social Sciences","Business","Computer Science"
"result.4509","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.4510","Life Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.4511","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4512","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4513","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4514","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4515","Life Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.4516","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4517","Life Sciences","Arts and Humanities","Math and Logic","Social Sciences"
"result.4518","Life Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.4519","Life Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.4520","Life Sciences","Arts and Humanities","Math and Logic","Life Sciences"
"result.4521","Life Sciences","Arts and Humanities","Math and Logic","Arts and Humanities"
"result.4522","Life Sciences","Arts and Humanities","Math and Logic","Social Sciences"
"result.4523","Life Sciences","Arts and Humanities","Math and Logic","Business"
"result.4524","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4525","Life Sciences","Arts and Humanities","Math and Logic","Computer Science"
"result.4526","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4527","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4528","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4529","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4530","Life Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.4531","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4532","Life Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.4533","Life Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.4534","Life Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.4535","Life Sciences","Arts and Humanities","Life Sciences","Life Sciences"
"result.4536","Life Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.4537","Life Sciences","Arts and Humanities","Life Sciences","Social Sciences"
"result.4538","Life Sciences","Arts and Humanities","Life Sciences","Business"
"result.4539","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4540","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.4541","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.4542","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.4543","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.4544","Life Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.4545","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.4546","Life Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.4547","Life Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.4548","Life Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.4549","Life Sciences","Arts and Humanities","Computer Science","Life Sciences"
"result.4550","Life Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.4551","Life Sciences","Arts and Humanities","Computer Science","Social Sciences"
"result.4552","Life Sciences","Arts and Humanities","Computer Science","Business"
