"","V1","V2","V3","V4"
"result.17895","Medicine & Healthcare","Entrepreneurship","History","Governance and Society"
"result.17896","Medicine & Healthcare","Entrepreneurship","History","History"
"result.17897","Medicine & Healthcare","Entrepreneurship","History","Economics"
"result.17898","Medicine & Healthcare","Entrepreneurship","History","History"
"result.17899","Medicine & Healthcare","Entrepreneurship","History","Philosophy"
"result.17900","Medicine & Healthcare","Entrepreneurship","History","Environmental Science and Sustainability"
"result.17901","Medicine & Healthcare","Entrepreneurship","History","Business Strategy"
"result.17902","Medicine & Healthcare","Entrepreneurship","History","Business"
"result.17903","Medicine & Healthcare","Entrepreneurship","History","Medicine & Healthcare"
"result.17904","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17905","Medicine & Healthcare","Entrepreneurship","History","Music and Art"
"result.17906","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17907","Medicine & Healthcare","Entrepreneurship","History","Computer Security and Networks"
"result.17908","Medicine & Healthcare","Entrepreneurship","Governance and Society","History"
"result.17909","Medicine & Healthcare","Entrepreneurship","Governance and Society","Economics"
"result.17910","Medicine & Healthcare","Entrepreneurship","Governance and Society","History"
"result.17911","Medicine & Healthcare","Entrepreneurship","Governance and Society","Philosophy"
"result.17912","Medicine & Healthcare","Entrepreneurship","Governance and Society","Medicine & Healthcare"
"result.17913","Medicine & Healthcare","Entrepreneurship","Governance and Society","Environmental Science and Sustainability"
"result.17914","Medicine & Healthcare","Entrepreneurship","Governance and Society","Business Strategy"
"result.17915","Medicine & Healthcare","Entrepreneurship","Governance and Society","Business"
"result.17916","Medicine & Healthcare","Entrepreneurship","Governance and Society","Medicine & Healthcare"
"result.17917","Medicine & Healthcare","Entrepreneurship","Governance and Society","Software Development"
"result.17918","Medicine & Healthcare","Entrepreneurship","Governance and Society","Music and Art"
"result.17919","Medicine & Healthcare","Entrepreneurship","Governance and Society","Software Development"
"result.17920","Medicine & Healthcare","Entrepreneurship","Governance and Society","Computer Security and Networks"
"result.17921","Medicine & Healthcare","Entrepreneurship","History","Economics"
"result.17922","Medicine & Healthcare","Entrepreneurship","History","History"
"result.17923","Medicine & Healthcare","Entrepreneurship","History","Philosophy"
"result.17924","Medicine & Healthcare","Entrepreneurship","History","Environmental Science and Sustainability"
"result.17925","Medicine & Healthcare","Entrepreneurship","History","Business Strategy"
"result.17926","Medicine & Healthcare","Entrepreneurship","History","Business"
"result.17927","Medicine & Healthcare","Entrepreneurship","History","Medicine & Healthcare"
"result.17928","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17929","Medicine & Healthcare","Entrepreneurship","History","Music and Art"
"result.17930","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17931","Medicine & Healthcare","Entrepreneurship","History","Computer Security and Networks"
"result.17932","Medicine & Healthcare","Entrepreneurship","Economics","History"
"result.17933","Medicine & Healthcare","Entrepreneurship","Economics","Philosophy"
"result.17934","Medicine & Healthcare","Entrepreneurship","Economics","Environmental Science and Sustainability"
"result.17935","Medicine & Healthcare","Entrepreneurship","Economics","Business Strategy"
"result.17936","Medicine & Healthcare","Entrepreneurship","Economics","Business"
"result.17937","Medicine & Healthcare","Entrepreneurship","Economics","Medicine & Healthcare"
"result.17938","Medicine & Healthcare","Entrepreneurship","Economics","Software Development"
"result.17939","Medicine & Healthcare","Entrepreneurship","Economics","Music and Art"
"result.17940","Medicine & Healthcare","Entrepreneurship","Economics","Software Development"
"result.17941","Medicine & Healthcare","Entrepreneurship","Economics","Computer Security and Networks"
"result.17942","Medicine & Healthcare","Entrepreneurship","History","Philosophy"
"result.17943","Medicine & Healthcare","Entrepreneurship","History","Environmental Science and Sustainability"
"result.17944","Medicine & Healthcare","Entrepreneurship","History","Business Strategy"
"result.17945","Medicine & Healthcare","Entrepreneurship","History","Business"
"result.17946","Medicine & Healthcare","Entrepreneurship","History","Medicine & Healthcare"
"result.17947","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17948","Medicine & Healthcare","Entrepreneurship","History","Music and Art"
"result.17949","Medicine & Healthcare","Entrepreneurship","History","Software Development"
"result.17950","Medicine & Healthcare","Entrepreneurship","History","Computer Security and Networks"
"result.17951","Medicine & Healthcare","Entrepreneurship","Philosophy","Environmental Science and Sustainability"
"result.17952","Medicine & Healthcare","Entrepreneurship","Philosophy","Business Strategy"
"result.17953","Medicine & Healthcare","Entrepreneurship","Philosophy","Business"
"result.17954","Medicine & Healthcare","Entrepreneurship","Philosophy","Medicine & Healthcare"
"result.17955","Medicine & Healthcare","Entrepreneurship","Philosophy","Software Development"
"result.17956","Medicine & Healthcare","Entrepreneurship","Philosophy","Music and Art"
"result.17957","Medicine & Healthcare","Entrepreneurship","Philosophy","Software Development"
"result.17958","Medicine & Healthcare","Entrepreneurship","Philosophy","Computer Security and Networks"
"result.17959","Medicine & Healthcare","Entrepreneurship","Medicine & Healthcare","Environmental Science and Sustainability"
"result.17960","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Business Strategy"
"result.17961","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Business"
"result.17962","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Medicine & Healthcare"
"result.17963","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Software Development"
"result.17964","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Music and Art"
"result.17965","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Software Development"
"result.17966","Medicine & Healthcare","Entrepreneurship","Environmental Science and Sustainability","Computer Security and Networks"
"result.17967","Medicine & Healthcare","Entrepreneurship","Business Strategy","Business"
"result.17968","Medicine & Healthcare","Entrepreneurship","Business Strategy","Medicine & Healthcare"
"result.17969","Medicine & Healthcare","Entrepreneurship","Business Strategy","Software Development"
"result.17970","Medicine & Healthcare","Entrepreneurship","Business Strategy","Music and Art"
"result.17971","Medicine & Healthcare","Entrepreneurship","Business Strategy","Software Development"
"result.17972","Medicine & Healthcare","Entrepreneurship","Business Strategy","Computer Security and Networks"
"result.17973","Medicine & Healthcare","Entrepreneurship","Business","Medicine & Healthcare"
"result.17974","Medicine & Healthcare","Entrepreneurship","Business","Software Development"
"result.17975","Medicine & Healthcare","Entrepreneurship","Business","Music and Art"
"result.17976","Medicine & Healthcare","Entrepreneurship","Business","Software Development"
"result.17977","Medicine & Healthcare","Entrepreneurship","Business","Computer Security and Networks"
"result.17978","Medicine & Healthcare","Entrepreneurship","Medicine & Healthcare","Software Development"
"result.17979","Medicine & Healthcare","Entrepreneurship","Medicine & Healthcare","Music and Art"
"result.17980","Medicine & Healthcare","Entrepreneurship","Medicine & Healthcare","Software Development"
"result.17981","Medicine & Healthcare","Entrepreneurship","Medicine & Healthcare","Computer Security and Networks"
"result.17982","Medicine & Healthcare","Entrepreneurship","Software Development","Music and Art"
"result.17983","Medicine & Healthcare","Entrepreneurship","Software Development","Software Development"
