"","V1","V2","V3","V4"
"result.25605","Life Sciences",NA,"Arts and Humanities","Data Science"
"result.25606","Life Sciences",NA,"Arts and Humanities","Physical Science and Engineering"
"result.25607","Life Sciences",NA,"Arts and Humanities","Computer Science"
"result.25608","Life Sciences",NA,"Arts and Humanities","Social Sciences"
"result.25609","Life Sciences",NA,"Business","Data Science"
"result.25610","Life Sciences",NA,"Business","Physical Science and Engineering"
"result.25611","Life Sciences",NA,"Business","Computer Science"
"result.25612","Life Sciences",NA,"Business","Social Sciences"
"result.25613","Life Sciences",NA,"Data Science","Physical Science and Engineering"
"result.25614","Life Sciences",NA,"Data Science","Computer Science"
"result.25615","Life Sciences",NA,"Data Science","Social Sciences"
"result.25616","Life Sciences",NA,"Physical Science and Engineering","Computer Science"
"result.25617","Life Sciences",NA,"Physical Science and Engineering","Social Sciences"
"result.25618","Life Sciences",NA,"Computer Science","Social Sciences"
"result.25619","Life Sciences","Business","Computer Science","Life Sciences"
"result.25620","Life Sciences","Business","Computer Science","Business"
"result.25621","Life Sciences","Business","Computer Science","Data Science"
"result.25622","Life Sciences","Business","Computer Science","Life Sciences"
"result.25623","Life Sciences","Business","Computer Science","Business"
"result.25624","Life Sciences","Business","Computer Science","Language Learning"
"result.25625","Life Sciences","Business","Computer Science","Arts and Humanities"
"result.25626","Life Sciences","Business","Computer Science","Business"
"result.25627","Life Sciences","Business","Computer Science","Data Science"
"result.25628","Life Sciences","Business","Computer Science","Physical Science and Engineering"
"result.25629","Life Sciences","Business","Computer Science","Computer Science"
"result.25630","Life Sciences","Business","Computer Science","Social Sciences"
"result.25631","Life Sciences","Business","Life Sciences","Business"
"result.25632","Life Sciences","Business","Life Sciences","Data Science"
"result.25633","Life Sciences","Business","Life Sciences","Life Sciences"
"result.25634","Life Sciences","Business","Life Sciences","Business"
"result.25635","Life Sciences","Business","Life Sciences","Language Learning"
"result.25636","Life Sciences","Business","Life Sciences","Arts and Humanities"
"result.25637","Life Sciences","Business","Life Sciences","Business"
"result.25638","Life Sciences","Business","Life Sciences","Data Science"
"result.25639","Life Sciences","Business","Life Sciences","Physical Science and Engineering"
"result.25640","Life Sciences","Business","Life Sciences","Computer Science"
"result.25641","Life Sciences","Business","Life Sciences","Social Sciences"
"result.25642","Life Sciences","Business","Business","Data Science"
"result.25643","Life Sciences","Business","Business","Life Sciences"
"result.25644","Life Sciences","Business","Business","Business"
"result.25645","Life Sciences","Business","Business","Language Learning"
"result.25646","Life Sciences","Business","Business","Arts and Humanities"
"result.25647","Life Sciences","Business","Business","Business"
"result.25648","Life Sciences","Business","Business","Data Science"
"result.25649","Life Sciences","Business","Business","Physical Science and Engineering"
"result.25650","Life Sciences","Business","Business","Computer Science"
"result.25651","Life Sciences","Business","Business","Social Sciences"
"result.25652","Life Sciences","Business","Data Science","Life Sciences"
"result.25653","Life Sciences","Business","Data Science","Business"
"result.25654","Life Sciences","Business","Data Science","Language Learning"
"result.25655","Life Sciences","Business","Data Science","Arts and Humanities"
"result.25656","Life Sciences","Business","Data Science","Business"
"result.25657","Life Sciences","Business","Data Science","Data Science"
"result.25658","Life Sciences","Business","Data Science","Physical Science and Engineering"
"result.25659","Life Sciences","Business","Data Science","Computer Science"
"result.25660","Life Sciences","Business","Data Science","Social Sciences"
"result.25661","Life Sciences","Business","Life Sciences","Business"
"result.25662","Life Sciences","Business","Life Sciences","Language Learning"
"result.25663","Life Sciences","Business","Life Sciences","Arts and Humanities"
"result.25664","Life Sciences","Business","Life Sciences","Business"
"result.25665","Life Sciences","Business","Life Sciences","Data Science"
"result.25666","Life Sciences","Business","Life Sciences","Physical Science and Engineering"
"result.25667","Life Sciences","Business","Life Sciences","Computer Science"
"result.25668","Life Sciences","Business","Life Sciences","Social Sciences"
"result.25669","Life Sciences","Business","Business","Language Learning"
"result.25670","Life Sciences","Business","Business","Arts and Humanities"
"result.25671","Life Sciences","Business","Business","Business"
"result.25672","Life Sciences","Business","Business","Data Science"
"result.25673","Life Sciences","Business","Business","Physical Science and Engineering"
"result.25674","Life Sciences","Business","Business","Computer Science"
"result.25675","Life Sciences","Business","Business","Social Sciences"
"result.25676","Life Sciences","Business","Language Learning","Arts and Humanities"
"result.25677","Life Sciences","Business","Language Learning","Business"
"result.25678","Life Sciences","Business","Language Learning","Data Science"
"result.25679","Life Sciences","Business","Language Learning","Physical Science and Engineering"
"result.25680","Life Sciences","Business","Language Learning","Computer Science"
"result.25681","Life Sciences","Business","Language Learning","Social Sciences"
"result.25682","Life Sciences","Business","Arts and Humanities","Business"
"result.25683","Life Sciences","Business","Arts and Humanities","Data Science"
"result.25684","Life Sciences","Business","Arts and Humanities","Physical Science and Engineering"
"result.25685","Life Sciences","Business","Arts and Humanities","Computer Science"
"result.25686","Life Sciences","Business","Arts and Humanities","Social Sciences"
"result.25687","Life Sciences","Business","Business","Data Science"
"result.25688","Life Sciences","Business","Business","Physical Science and Engineering"
"result.25689","Life Sciences","Business","Business","Computer Science"
"result.25690","Life Sciences","Business","Business","Social Sciences"
"result.25691","Life Sciences","Business","Data Science","Physical Science and Engineering"
"result.25692","Life Sciences","Business","Data Science","Computer Science"
"result.25693","Life Sciences","Business","Data Science","Social Sciences"
"result.25694","Life Sciences","Business","Physical Science and Engineering","Computer Science"
"result.25695","Life Sciences","Business","Physical Science and Engineering","Social Sciences"
"result.25696","Life Sciences","Business","Computer Science","Social Sciences"
"result.25697","Life Sciences","Computer Science","Life Sciences","Business"
"result.25698","Life Sciences","Computer Science","Life Sciences","Data Science"
"result.25699","Life Sciences","Computer Science","Life Sciences","Life Sciences"
"result.25700","Life Sciences","Computer Science","Life Sciences","Business"
"result.25701","Life Sciences","Computer Science","Life Sciences","Language Learning"
"result.25702","Life Sciences","Computer Science","Life Sciences","Arts and Humanities"
"result.25703","Life Sciences","Computer Science","Life Sciences","Business"
"result.25704","Life Sciences","Computer Science","Life Sciences","Data Science"
"result.25705","Life Sciences","Computer Science","Life Sciences","Physical Science and Engineering"
"result.25706","Life Sciences","Computer Science","Life Sciences","Computer Science"
"result.25707","Life Sciences","Computer Science","Life Sciences","Social Sciences"
"result.25708","Life Sciences","Computer Science","Business","Data Science"
"result.25709","Life Sciences","Computer Science","Business","Life Sciences"
"result.25710","Life Sciences","Computer Science","Business","Business"
"result.25711","Life Sciences","Computer Science","Business","Language Learning"
"result.25712","Life Sciences","Computer Science","Business","Arts and Humanities"
"result.25713","Life Sciences","Computer Science","Business","Business"
"result.25714","Life Sciences","Computer Science","Business","Data Science"
"result.25715","Life Sciences","Computer Science","Business","Physical Science and Engineering"
"result.25716","Life Sciences","Computer Science","Business","Computer Science"
"result.25717","Life Sciences","Computer Science","Business","Social Sciences"
"result.25718","Life Sciences","Computer Science","Data Science","Life Sciences"
"result.25719","Life Sciences","Computer Science","Data Science","Business"
"result.25720","Life Sciences","Computer Science","Data Science","Language Learning"
"result.25721","Life Sciences","Computer Science","Data Science","Arts and Humanities"
"result.25722","Life Sciences","Computer Science","Data Science","Business"
"result.25723","Life Sciences","Computer Science","Data Science","Data Science"
"result.25724","Life Sciences","Computer Science","Data Science","Physical Science and Engineering"
"result.25725","Life Sciences","Computer Science","Data Science","Computer Science"
"result.25726","Life Sciences","Computer Science","Data Science","Social Sciences"
"result.25727","Life Sciences","Computer Science","Life Sciences","Business"
